external,year,test_1,session_3,session_4,test_2,session_5,test_3,dropout,outside_interaction,first_sessions
True,1,3,59.0,34.0,3.0,11.0,2.0,False,1.4562915526824551,134
False,3,4,69.0,75.0,3.0,35.0,1.0,False,2.0041977636069426,191
False,3,5,9.0,42.0,2.0,45.0,1.0,False,1.1376130923067895,21
True,2,1,25.0,53.0,2.0,45.0,1.0,False,5.753645742236531,113
False,3,1,13.0,27.0,5.0,48.0,4.0,False,0.6785048119562258,14
True,1,2,4.0,29.0,4.0,12.0,1.0,True,1.5415948171910188,110
True,3,1,49.0,42.0,4.0,98.0,3.0,False,3.2207775675444967,26
False,2,5,60.0,1.0,2.0,58.0,5.0,False,2.8231323955380665,148
True,2,1,26.0,49.0,1.0,87.0,3.0,False,4.5710939759928575,33
True,2,4,41.0,90.0,5.0,16.0,5.0,False,2.93926514834178,146
True,2,1,34.0,65.0,4.0,59.0,2.0,True,0.7885854372467558,102
False,1,3,44.0,61.0,2.0,84.0,2.0,False,5.116615211111659,83
False,2,2,32.0,49.0,2.0,21.0,3.0,False,4.305779601570931,130
True,2,4,97.0,72.0,3.0,33.0,1.0,False,2.285710182809659,70
True,3,1,70.0,45.0,3.0,37.0,4.0,False,2.0207221980141923,90
True,2,5,62.0,75.0,2.0,46.0,3.0,False,1.2615184778744377,128
True,1,5,47.0,50.0,3.0,7.0,3.0,False,0.8108356095407291,125
True,1,5,78.0,82.0,1.0,21.0,4.0,False,0.9080589521315077,143
True,3,3,55.0,73.0,5.0,49.0,2.0,False,2.4447230233710315,87
True,3,5,88.0,29.0,5.0,25.0,1.0,False,2.4366240009806366,102
True,3,1,53.0,79.0,3.0,80.0,1.0,False,3.539129638293702,107
False,3,2,45.0,23.0,5.0,6.0,5.0,False,2.7964503525611972,187
True,1,4,75.0,25.0,4.0,11.0,4.0,False,3.855423122863682,151
True,3,5,71.0,79.0,4.0,70.0,5.0,False,2.6641195549766934,81
True,1,2,40.0,6.0,3.0,65.0,2.0,False,1.7293785598683167,103
False,2,1,9.0,47.0,3.0,44.0,4.0,False,1.0589727703024856,12
True,3,1,5.0,7.0,1.0,15.0,4.0,False,0.5377486023548677,130
True,2,2,27.0,33.0,2.0,86.0,4.0,False,6.839953334768807,34
True,1,3,74.0,37.0,3.0,50.0,2.0,True,1.800857064099762,122
False,2,1,38.0,49.0,4.0,85.0,1.0,False,5.336338132343782,32
False,3,5,78.0,35.0,4.0,56.0,1.0,True,1.7760797033177957,160
True,3,5,86.0,66.0,5.0,42.0,5.0,False,2.364350504813963,163
True,3,5,42.0,97.0,5.0,34.0,5.0,False,0.7156708531291752,176
False,2,1,69.0,56.0,5.0,20.0,5.0,False,3.758199780272904,163
False,3,5,12.0,38.0,3.0,24.0,5.0,False,0.7757281545470045,7
True,3,4,84.0,69.0,1.0,21.0,4.0,False,3.0530129253398086,136
False,3,1,53.0,32.0,3.0,62.0,4.0,False,5.468668929928285,14
True,3,5,34.0,95.0,5.0,42.0,2.0,False,1.1045642234922899,68
True,3,1,89.0,56.0,3.0,19.0,1.0,False,3.0010546463123737,70
False,2,1,62.0,28.0,5.0,94.0,4.0,True,0.3641160095811484,116
True,2,1,78.0,82.0,4.0,72.0,3.0,False,3.857481709042907,115
False,3,5,10.0,52.0,2.0,38.0,5.0,False,0.9617494277117069,16
True,3,2,3.0,42.0,5.0,35.0,5.0,False,1.2618448675008977,100
False,1,5,78.0,53.0,2.0,92.0,2.0,False,5.206065920938504,83
False,2,1,43.0,39.0,3.0,25.0,3.0,False,3.5637530950913465,134
True,3,5,94.0,39.0,3.0,49.0,3.0,False,3.4770137506966474,92
False,3,4,9.0,25.0,4.0,41.0,5.0,False,1.0673981823193406,3
True,2,4,80.0,64.0,5.0,33.0,1.0,False,2.1530529955986957,84
False,2,5,59.0,61.0,1.0,17.0,1.0,False,2.045672044438297,125
True,1,4,75.0,43.0,2.0,49.0,1.0,False,1.7746436234316607,132
True,3,2,75.0,21.0,5.0,4.0,4.0,False,2.479830478364756,75
True,3,4,67.0,40.0,3.0,22.0,1.0,False,3.3882158201227237,66
True,3,5,23.0,90.0,2.0,76.0,3.0,False,4.947444761980668,17
True,1,1,42.0,1.0,1.0,26.0,1.0,True,0.7169981364731569,157
False,3,4,22.0,43.0,5.0,39.0,1.0,False,4.560283588170318,93
True,1,5,31.0,87.0,4.0,95.0,5.0,False,2.2853837931831986,85
False,1,2,27.0,53.0,3.0,91.0,3.0,False,5.911252775871599,23
False,3,5,11.0,36.0,1.0,38.0,4.0,False,0.8729514971377832,8
False,2,5,66.0,11.0,1.0,54.0,5.0,False,1.385750253068546,127
True,1,1,43.0,35.0,3.0,77.0,3.0,False,4.1636175850432675,26
True,1,4,37.0,4.0,4.0,55.0,2.0,True,1.5776060606621254,29
False,2,1,58.0,85.0,1.0,28.0,2.0,False,3.2639840449286153,98
False,3,1,13.0,38.0,5.0,32.0,5.0,False,1.102505637313065,13
False,1,1,33.0,32.0,2.0,67.0,4.0,False,4.622399475767372,45
False,3,4,5.0,23.0,2.0,34.0,5.0,False,1.0589727703024856,11
False,3,1,1.0,22.0,5.0,31.0,4.0,False,0.8294186301272037,17
False,2,4,77.0,57.0,4.0,74.0,4.0,False,3.557059879627256,146
False,3,3,60.0,75.0,5.0,41.0,5.0,False,4.668317318583637,172
True,3,3,76.0,23.0,3.0,2.0,5.0,False,3.1934427453147065,144
False,3,2,61.0,32.0,5.0,92.0,3.0,True,0.705764253784017,17
True,3,2,62.0,64.0,1.0,88.0,4.0,False,2.3042932033961336,118
True,1,1,30.0,34.0,3.0,55.0,3.0,False,4.269592729277362,39
False,2,2,27.0,54.0,3.0,50.0,2.0,False,2.9105245191856857,4
True,3,5,61.0,53.0,5.0,76.0,1.0,False,2.3829335254004373,16
True,3,5,4.0,33.0,1.0,39.0,5.0,False,0.7757281545470045,10
False,3,4,3.0,2.0,2.0,51.0,4.0,False,3.237302001951746,113
False,2,1,46.0,36.0,2.0,57.0,1.0,False,5.43356147493456,22
False,2,5,54.0,93.0,5.0,4.0,1.0,False,2.5686284089386797,127
True,2,5,72.0,48.0,4.0,74.0,5.0,False,2.0747390632208518,88
True,1,4,78.0,47.0,1.0,66.0,2.0,False,2.7634014837466974,90
True,3,3,7.0,36.0,5.0,34.0,1.0,False,2.947364170732175,85
True,2,1,76.0,37.0,4.0,39.0,3.0,False,2.241850926172619,174
True,3,1,81.0,27.0,3.0,7.0,1.0,False,2.5149379333584805,95
False,2,5,7.0,54.0,4.0,29.0,1.0,False,0.9617494277117069,22
True,2,2,14.0,46.0,1.0,94.0,1.0,False,5.8821857570890455,72
True,3,5,72.0,26.0,4.0,98.0,3.0,False,3.2909924775319457,132
True,3,2,8.0,53.0,5.0,43.0,1.0,True,1.4259423579980872,140
False,3,5,7.0,56.0,3.0,30.0,5.0,False,0.5998644899519219,7
True,3,5,91.0,31.0,4.0,72.0,1.0,False,1.2969523224946222,105
True,1,5,51.0,31.0,1.0,9.0,1.0,False,0.40541780477036454,158
True,1,4,10.0,59.0,1.0,3.0,4.0,False,1.7125277358346067,154
False,3,5,59.0,35.0,5.0,74.0,4.0,False,3.3815226046586337,120
False,3,5,71.0,73.0,5.0,43.0,4.0,False,3.6279275688676256,167
True,1,2,21.0,35.0,2.0,52.0,3.0,False,4.8522800055691135,23
False,3,1,4.0,39.0,2.0,35.0,4.0,False,0.9266419727179824,8
False,1,2,54.0,40.0,2.0,68.0,3.0,False,5.336338132343782,35
False,2,2,21.0,44.0,3.0,76.0,5.0,False,3.3882158201227237,25
False,2,4,3.0,25.0,2.0,34.0,4.0,False,0.6700793999393708,15
True,3,1,72.0,20.0,5.0,68.0,2.0,False,2.9287811501457,122
True,1,2,29.0,30.0,1.0,53.0,3.0,False,4.968086368746367,26
False,3,1,58.0,50.0,4.0,85.0,3.0,False,6.19449739162708,18
True,1,3,68.0,52.0,4.0,37.0,1.0,True,1.166680111089344,146
False,3,5,7.0,17.0,3.0,28.0,4.0,False,0.9701748397285618,6
False,1,1,89.0,88.0,3.0,38.0,1.0,False,1.710795539281842,76
True,1,5,85.0,49.0,5.0,51.0,1.0,False,3.4148978630995934,113
False,3,5,9.0,40.0,2.0,46.0,5.0,False,0.6349719449456463,14
False,2,1,23.0,42.0,2.0,51.0,2.0,False,3.1316532473441123,12
True,2,1,78.0,47.0,1.0,92.0,4.0,False,3.0982779889031526,110
True,3,4,96.0,72.0,5.0,78.0,4.0,False,1.9960987412165478,106
False,1,5,84.0,82.0,3.0,15.0,1.0,False,5.222590355345754,124
True,3,2,56.0,57.0,3.0,81.0,1.0,False,2.2853837931831986,149
False,1,2,39.0,41.0,3.0,97.0,1.0,False,6.027059139048852,18
True,3,5,36.0,1.0,4.0,25.0,1.0,True,0.7169981364731569,56
False,3,5,6.0,46.0,3.0,40.0,5.0,False,0.40541780477036454,6
False,2,2,8.0,24.0,3.0,68.0,2.0,False,2.3555987031706476,135
True,3,2,65.0,7.0,1.0,23.0,5.0,False,2.1965858626092754,141
False,1,2,99.0,50.0,1.0,85.0,2.0,False,4.128183740423084,68
False,3,1,13.0,40.0,1.0,37.0,4.0,False,0.6785048119562258,8
True,2,5,41.0,24.0,5.0,9.0,5.0,False,3.7933072352666284,138
True,3,5,10.0,50.0,4.0,32.0,5.0,False,0.5026411473611432,3
False,3,1,4.0,18.0,2.0,26.0,1.0,False,1.1376130923067895,12
True,2,4,25.0,29.0,1.0,96.0,4.0,False,4.806362162752849,97
True,2,1,60.0,45.0,2.0,42.0,2.0,False,0.8128941957199538,86
True,3,5,6.0,49.0,2.0,27.0,5.0,False,0.8729514971377832,17
False,2,1,4.0,16.0,5.0,88.0,1.0,False,3.1998095711523367,90
False,3,5,70.0,6.0,1.0,71.0,5.0,False,3.0715959459262834,171
False,3,4,5.0,27.0,3.0,26.0,4.0,False,0.5998644899519219,2
False,1,1,21.0,34.0,1.0,81.0,2.0,False,3.3507233893233144,6
True,2,1,77.0,38.0,2.0,72.0,5.0,False,3.7518329544352738,143
True,1,4,75.0,59.0,3.0,42.0,4.0,False,3.4854391627135026,86
False,2,5,50.0,23.0,2.0,72.0,5.0,False,2.914315301917675,135
False,1,2,58.0,52.0,2.0,58.0,3.0,False,6.045642159635327,29
True,3,5,83.0,33.0,1.0,21.0,3.0,False,1.7644860148620412,70
False,3,4,5.0,24.0,3.0,47.0,5.0,False,0.8645260851209282,5
False,1,3,44.0,17.0,5.0,50.0,1.0,False,3.9091135984438816,108
False,2,1,34.0,40.0,1.0,85.0,4.0,False,6.000050706445522,35
True,3,3,19.0,23.0,5.0,53.0,1.0,True,1.2602999910726094,90
False,1,1,47.0,40.0,1.0,78.0,1.0,False,5.320140087562993,41
False,1,2,28.0,48.0,2.0,75.0,1.0,False,2.5939046449892444,37
True,2,1,36.0,47.0,4.0,39.0,3.0,True,1.7540471241081295,104
True,3,2,42.0,69.0,4.0,55.0,1.0,True,0.3641160095811484,124
True,1,1,29.0,74.0,2.0,92.0,4.0,False,4.831312009176955,158
False,2,5,13.0,33.0,1.0,34.0,4.0,False,1.0589727703024856,18
False,1,2,98.0,3.0,3.0,46.0,2.0,False,4.818904747128154,44
False,3,1,9.0,43.0,4.0,42.0,4.0,False,0.6785048119562258,8
False,3,5,13.0,35.0,2.0,30.0,4.0,False,0.7943111751334793,19
True,2,5,78.0,63.0,2.0,36.0,1.0,False,2.9659471913186493,143
False,1,1,49.0,36.0,2.0,51.0,4.0,False,5.344437154734177,25
True,3,2,48.0,48.0,1.0,77.0,4.0,False,3.274468043124695,43
True,3,5,87.0,72.0,4.0,87.0,4.0,False,2.5317887573921904,79
False,1,1,22.0,50.0,1.0,62.0,4.0,False,5.5226857951349455,27
False,2,2,47.0,50.0,2.0,55.0,1.0,False,4.260840927634047,26
True,1,5,47.0,98.0,3.0,12.0,3.0,False,1.245320433093648,90
True,2,4,55.0,43.0,5.0,21.0,1.0,False,3.25555863291176,106
False,3,4,81.0,4.0,4.0,56.0,1.0,True,0.6233782564898915,114
False,3,5,5.0,48.0,3.0,28.0,4.0,False,0.8729514971377832,9
True,3,1,7.0,60.0,3.0,79.0,2.0,False,2.5254219315545603,101
True,3,2,65.0,88.0,2.0,4.0,4.0,False,2.5483131917994406,166
False,3,1,48.0,49.0,2.0,57.0,4.0,False,3.2450746347156807,12
True,2,1,70.0,27.0,3.0,18.0,4.0,False,2.7964503525611972,101
True,1,5,31.0,10.0,5.0,30.0,5.0,False,1.8532839454359649,131
True,1,3,69.0,82.0,3.0,40.0,2.0,False,1.6504118482375525,148
True,3,1,44.0,5.0,4.0,44.0,2.0,True,0.3060721869003758,62
True,3,5,67.0,56.0,1.0,2.0,1.0,False,1.9586063104171383,90
False,3,1,51.0,98.0,1.0,47.0,1.0,False,1.756060602845186,146
True,2,2,88.0,45.0,2.0,99.0,2.0,False,2.629012099982969,108
False,3,5,7.0,35.0,4.0,32.0,2.0,False,0.7943111751334793,8
False,1,4,88.0,25.0,1.0,12.0,2.0,False,3.944547443064066,81
False,3,2,59.0,48.0,3.0,71.0,5.0,False,4.215575864070702,27
True,2,2,54.0,42.0,3.0,54.0,2.0,False,2.864933065995881,38
False,2,5,75.0,58.0,4.0,73.0,4.0,False,4.271324925830127,128
True,2,3,57.0,31.0,1.0,57.0,1.0,False,3.9091135984438816,139
False,3,4,43.0,32.0,1.0,30.0,2.0,False,3.8031384542097877,97
True,1,1,98.0,22.0,4.0,1.0,3.0,False,3.0445875133229534,99
True,1,2,64.0,60.0,4.0,9.0,3.0,False,2.339400658389858,73
False,2,1,24.0,52.0,2.0,79.0,2.0,False,6.018960116658458,22
True,1,2,4.0,73.0,1.0,93.0,2.0,False,5.600673337886328,104
False,1,2,23.0,33.0,2.0,55.0,3.0,False,5.241499765558689,7
True,3,4,93.0,39.0,5.0,30.0,1.0,False,2.8234587851645268,112
False,3,4,58.0,92.0,4.0,3.0,3.0,False,3.124960031880022,119
False,2,1,54.0,44.0,2.0,78.0,5.0,False,2.407556982198082,7
True,3,4,76.0,45.0,5.0,37.0,5.0,False,3.1337118335233374,144
True,3,5,85.0,91.0,1.0,51.0,5.0,False,2.4362976113541763,166
True,3,5,2.0,38.0,2.0,33.0,4.0,False,0.5377486023548677,15
False,2,1,60.0,16.0,5.0,82.0,1.0,True,1.1419027503073778,130
False,2,2,32.0,51.0,4.0,61.0,1.0,False,5.320140087562993,16
True,3,1,46.0,43.0,2.0,54.0,3.0,False,5.657401568525133,38
False,2,1,43.0,33.0,3.0,46.0,3.0,False,3.2805084793358654,37
True,2,5,53.0,98.0,5.0,62.0,4.0,False,2.267127162223184,99
True,3,5,73.0,16.0,4.0,25.0,3.0,True,1.5195622379813525,63
False,2,5,70.0,92.0,5.0,25.0,5.0,False,3.125286421506482,154
True,3,1,3.0,56.0,5.0,28.0,5.0,False,0.8108356095407291,21
True,1,5,18.0,62.0,2.0,22.0,3.0,False,5.830227478061611,138
True,3,1,58.0,79.0,4.0,99.0,1.0,False,2.645536534390219,78
False,2,5,20.0,16.0,4.0,88.0,4.0,True,2.0020754883277325,44
True,3,4,2.0,1.0,5.0,41.0,1.0,True,1.389931114526981,99
False,3,1,34.0,54.0,3.0,63.0,5.0,False,3.183285136745087,25
True,2,5,64.0,19.0,1.0,43.0,5.0,False,2.8873068693143455,124
True,3,4,3.0,37.0,2.0,41.0,4.0,False,0.6970878325427005,7
True,2,4,75.0,74.0,4.0,78.0,1.0,False,2.55243036415789,182
False,3,5,6.0,14.0,4.0,39.0,4.0,False,0.6785048119562258,6
True,1,2,93.0,6.0,5.0,52.0,2.0,False,1.1210886578995396,112
False,2,5,11.0,22.0,3.0,25.0,4.0,False,0.6700793999393708,10
True,1,3,49.0,47.0,3.0,41.0,2.0,True,1.307109931064242,56
False,2,4,82.0,86.0,1.0,93.0,4.0,False,4.207150452053847,65
True,2,5,11.0,10.0,1.0,27.0,2.0,False,1.1727205473005142,75
False,2,1,59.0,47.0,3.0,53.0,3.0,False,4.674357754794806,33
True,3,1,20.0,10.0,2.0,52.0,2.0,True,0.3641160095811484,102
True,3,4,51.0,27.0,4.0,34.0,4.0,False,2.6742771635463134,96
True,3,5,81.0,32.0,4.0,55.0,1.0,False,2.0558296530079168,118
False,3,1,37.0,37.0,2.0,48.0,1.0,False,2.364350504813963,28
True,2,1,35.0,40.0,2.0,98.0,3.0,False,3.468914728306253,8
True,3,5,35.0,53.0,5.0,94.0,4.0,False,1.9589327000435983,81
True,2,4,92.0,6.0,5.0,91.0,4.0,False,4.01649454960428,91
True,1,2,22.0,32.0,4.0,47.0,4.0,False,5.400186216493601,20
True,3,4,96.0,45.0,3.0,93.0,1.0,False,3.061111947730203,104
True,3,5,25.0,63.0,3.0,72.0,5.0,False,1.3506427980748215,59
True,1,1,28.0,37.0,4.0,73.0,4.0,False,3.9178654000871966,19
False,3,4,4.0,51.0,2.0,37.0,5.0,False,0.7943111751334793,17
True,2,3,8.0,12.0,2.0,6.0,2.0,False,1.8532839454359649,123
False,1,2,30.0,39.0,2.0,63.0,3.0,False,3.969497289488171,30
True,3,4,49.0,70.0,4.0,70.0,3.0,False,2.9972638635803843,125
False,2,5,82.0,47.0,1.0,1.0,1.0,False,2.5854792329723892,149
True,3,4,65.0,78.0,5.0,27.0,1.0,False,3.2039267435107863,112
True,3,3,97.0,62.0,3.0,62.0,5.0,False,3.0965457923503883,130
False,2,2,46.0,97.0,5.0,47.0,3.0,False,3.6981424788550745,120
True,3,4,70.0,67.0,4.0,26.0,4.0,False,3.009480058329229,95
False,1,2,51.0,53.0,4.0,54.0,3.0,False,5.292805265333203,16
True,1,4,80.0,15.0,3.0,49.0,1.0,False,2.2070698608053547,187
False,1,2,23.0,49.0,1.0,76.0,3.0,False,3.2825670655150905,22
False,1,5,41.0,95.0,5.0,16.0,2.0,False,3.1421372455401917,160
False,3,5,8.0,32.0,5.0,30.0,5.0,False,0.732195287536425,14
True,3,1,63.0,23.0,5.0,48.0,3.0,True,1.4479749372077535,31
True,2,5,2.0,37.0,3.0,47.0,2.0,False,0.9431664071252321,5
False,2,1,44.0,38.0,3.0,91.0,4.0,False,4.7881055317928345,33
False,3,1,9.0,42.0,5.0,33.0,4.0,False,0.8645260851209282,3
False,2,5,12.0,37.0,4.0,31.0,4.0,False,1.0403897497160108,24
True,3,2,6.0,41.0,3.0,85.0,1.0,False,1.0839226167265905,154
False,3,3,80.0,55.0,2.0,46.0,4.0,False,3.176918310907457,176
False,2,1,31.0,39.0,2.0,63.0,3.0,False,3.1127438371311777,19
False,2,1,38.0,44.0,2.0,54.0,2.0,False,3.4131656665468286,11
True,3,5,4.0,33.0,5.0,28.0,5.0,False,0.6785048119562258,8
True,2,3,96.0,60.0,2.0,4.0,2.0,False,1.2990109086738473,98
False,3,5,9.0,31.0,4.0,27.0,2.0,False,0.40541780477036454,4
True,2,2,34.0,38.0,2.0,73.0,3.0,False,4.76348207499519,31
True,2,5,4.0,52.0,4.0,24.0,5.0,False,0.6785048119562258,12
False,3,1,12.0,11.0,3.0,37.0,5.0,False,0.8294186301272037,11
False,2,5,58.0,54.0,5.0,68.0,2.0,False,3.1934427453147065,126
False,3,2,15.0,78.0,3.0,11.0,5.0,False,4.421912354374644,121
True,1,1,56.0,40.0,2.0,56.0,4.0,False,4.119758328406229,43
True,3,3,54.0,31.0,5.0,83.0,1.0,False,2.8687238487278712,122
True,2,5,84.0,1.0,3.0,57.0,2.0,True,1.318343813753382,121
False,1,1,20.0,30.0,2.0,80.0,5.0,False,5.640550744491423,27
True,2,2,25.0,48.0,2.0,84.0,4.0,False,4.138667738619163,18
True,1,3,41.0,8.0,5.0,8.0,2.0,False,2.0828380856112467,46
True,2,5,10.0,11.0,4.0,47.0,5.0,False,1.102505637313065,14
True,3,4,65.0,20.0,4.0,77.0,1.0,False,2.717810030556893,134
True,3,2,66.0,22.0,4.0,20.0,4.0,False,3.32609993252567,97
False,3,4,12.0,19.0,3.0,29.0,2.0,False,0.6970878325427005,11
True,1,5,72.0,0.0,3.0,55.0,1.0,True,0.48251325034638004,98
True,3,2,67.0,56.0,5.0,42.0,1.0,True,1.5195622379813525,82
False,3,4,67.0,82.0,5.0,15.0,4.0,False,3.557386269253716,141
False,3,4,92.0,63.0,1.0,78.0,4.0,True,0.5405570730271527,81
True,3,3,80.0,64.0,3.0,28.0,1.0,False,3.4584307301101727,89
False,1,2,52.0,31.0,2.0,69.0,4.0,False,3.5286456400976216,32
False,2,3,47.0,65.0,5.0,24.0,5.0,False,2.6725449669935486,172
False,3,1,23.0,42.0,2.0,52.0,4.0,False,5.667232787468293,36
True,2,1,22.0,51.0,3.0,72.0,3.0,False,4.136282762813479,9
False,3,5,29.0,68.0,3.0,82.0,3.0,True,2.3058380798244222,124
False,2,2,25.0,54.0,2.0,60.0,4.0,False,4.515344914233434,27
False,3,5,13.0,27.0,1.0,29.0,1.0,False,0.5026411473611432,10
False,2,2,23.0,41.0,2.0,65.0,4.0,False,4.912010917360483,38
False,2,2,23.0,51.0,1.0,97.0,3.0,False,5.4538766920738,12
True,3,2,48.0,71.0,4.0,28.0,5.0,False,1.0403897497160108,90
False,2,5,97.0,70.0,1.0,15.0,3.0,False,3.8406308850091975,66
False,3,5,9.0,20.0,1.0,45.0,4.0,False,0.8729514971377832,16
True,3,1,5.0,11.0,4.0,41.0,4.0,False,0.5377486023548677,15
False,2,3,84.0,52.0,5.0,36.0,3.0,False,2.550045388352205,150
True,3,3,53.0,43.0,4.0,53.0,4.0,False,2.7964503525611972,93
False,2,3,51.0,9.0,4.0,17.0,5.0,False,4.35979646677759,99
True,1,1,1.0,14.0,1.0,46.0,2.0,True,1.5195622379813525,95
True,3,4,96.0,43.0,4.0,50.0,1.0,False,1.09408022529621,90
True,1,5,30.0,79.0,4.0,23.0,2.0,False,1.4043332736550207,70
False,3,5,4.0,30.0,5.0,36.0,4.0,False,0.40541780477036454,11
False,2,3,9.0,35.0,3.0,61.0,1.0,True,0.6589543137923842,171
True,1,1,76.0,44.0,2.0,15.0,3.0,False,4.103233893998978,45
False,3,2,89.0,96.0,1.0,66.0,4.0,False,2.4696728697951364,154
True,3,5,54.0,21.0,4.0,54.0,1.0,False,2.3829335254004373,119
True,3,5,71.0,62.0,2.0,66.0,5.0,False,1.9937137654108628,170
True,3,5,60.0,25.0,4.0,21.0,2.0,False,1.9339828536194934,95
False,3,5,1.0,19.0,2.0,45.0,5.0,False,0.6785048119562258,13
True,2,2,67.0,35.0,1.0,49.0,3.0,True,0.5185244938174862,53
False,3,4,10.0,25.0,2.0,32.0,4.0,False,0.9431664071252321,9
True,3,1,94.0,79.0,2.0,10.0,5.0,False,3.4577779508572526,142
False,3,5,67.0,53.0,5.0,71.0,3.0,False,2.8048757645780524,164
True,1,2,42.0,89.0,4.0,74.0,5.0,False,5.911252775871599,89
True,3,4,9.0,23.0,2.0,24.0,2.0,False,0.6700793999393708,21
True,3,2,71.0,39.0,2.0,78.0,5.0,False,5.4869255608883,20
True,1,2,82.0,29.0,3.0,39.0,3.0,False,1.0694567684985654,46
True,1,5,81.0,29.0,4.0,41.0,2.0,True,1.166680111089344,26
True,1,5,30.0,42.0,5.0,50.0,2.0,True,1.1306688676182377,92
True,1,4,29.0,48.0,5.0,67.0,1.0,False,5.565565882892604,156
True,2,5,60.0,14.0,2.0,18.0,3.0,False,2.3103336396073035,110
True,3,5,91.0,57.0,3.0,43.0,1.0,False,2.6641195549766934,154
False,2,4,10.0,54.0,3.0,24.0,2.0,False,0.9701748397285618,12
True,3,5,19.0,27.0,1.0,80.0,5.0,False,1.7830690354485155,142
True,3,5,9.0,53.0,1.0,33.0,5.0,False,0.5026411473611432,10
False,3,5,8.0,32.0,2.0,41.0,5.0,False,0.9080589521315077,13
False,2,4,7.0,34.0,5.0,44.0,2.0,False,0.9617494277117069,20
True,3,4,17.0,44.0,4.0,38.0,1.0,True,0.6701881964815242,98
True,2,5,51.0,43.0,3.0,59.0,5.0,False,3.1337118335233374,157
False,3,4,86.0,16.0,1.0,92.0,1.0,True,1.696003301427357,114
True,2,5,65.0,31.0,4.0,99.0,1.0,False,3.0010546463123737,80
True,1,5,46.0,76.0,3.0,21.0,5.0,False,1.0508737479120906,56
True,1,3,16.0,52.0,2.0,0.0,1.0,False,0.6433973569625013,166
True,2,4,48.0,45.0,3.0,58.0,3.0,False,2.9807394291731346,42
False,3,4,5.0,12.0,2.0,43.0,5.0,False,0.7943111751334793,11
True,2,3,68.0,15.0,1.0,96.0,4.0,False,2.631070686162194,105
True,2,3,77.0,75.0,1.0,36.0,5.0,False,3.5816833364249008,57
True,1,4,63.0,33.0,3.0,69.0,1.0,True,0.3641160095811484,90
False,3,5,1.0,55.0,5.0,76.0,1.0,True,2.7883513301708023,123
False,2,1,25.0,51.0,3.0,89.0,2.0,False,2.2836515966304343,25
False,1,2,42.0,30.0,2.0,67.0,4.0,False,4.199051429663453,31
True,2,4,40.0,14.0,1.0,82.0,1.0,False,4.508651698769343,118
True,3,1,37.0,4.0,2.0,97.0,2.0,False,3.397720649439423,111
False,1,1,56.0,46.0,3.0,58.0,5.0,False,5.146008619520675,24
True,3,4,93.0,60.0,4.0,16.0,4.0,False,3.239034198504511,105
True,1,1,60.0,42.0,1.0,4.0,4.0,False,4.111985695642294,121
True,3,5,70.0,1.0,5.0,10.0,1.0,False,2.2067434711788945,174
True,2,2,44.0,36.0,2.0,64.0,3.0,False,5.619909137725723,36
False,1,5,79.0,80.0,5.0,37.0,5.0,False,2.839656829945316,162
False,2,2,53.0,43.0,1.0,69.0,3.0,False,3.176591921280996,119
False,2,3,97.0,60.0,1.0,82.0,1.0,False,2.3849921115796624,110
True,3,1,65.0,36.0,1.0,66.0,4.0,False,1.7476351908283312,178
True,3,1,96.0,54.0,1.0,29.0,1.0,False,3.168819288517062,106
False,3,2,50.0,48.0,2.0,65.0,1.0,False,4.323283204857561,13
False,2,2,33.0,45.0,4.0,51.0,4.0,False,5.276933610178873,20
True,3,1,35.0,81.0,1.0,89.0,2.0,True,0.7530093799442632,104
True,3,1,89.0,53.0,5.0,36.0,1.0,False,3.034429904753334,101
True,1,1,88.0,38.0,4.0,13.0,1.0,False,2.9659471913186493,89
True,3,5,8.0,31.0,3.0,74.0,4.0,False,4.277365362041296,70
True,3,5,89.0,13.0,5.0,59.0,2.0,False,2.285710182809659,159
False,1,1,57.0,49.0,2.0,75.0,4.0,False,6.989134956387019,33
True,1,4,56.0,10.0,2.0,50.0,2.0,True,1.3431211745353484,117
True,2,5,64.0,6.0,3.0,65.0,2.0,False,0.9101175383107325,134
False,3,1,34.0,44.0,3.0,98.0,4.0,False,5.7455467198461365,33
True,3,5,65.0,81.0,2.0,20.0,2.0,True,1.5663721779729851,119
True,1,1,33.0,82.0,5.0,29.0,2.0,False,0.5833400555446719,81
False,2,4,13.0,45.0,3.0,39.0,5.0,False,0.6700793999393708,8
False,2,1,40.0,37.0,4.0,51.0,2.0,False,4.041444396028385,43
True,3,1,76.0,41.0,3.0,65.0,4.0,False,0.74062069955328,109
True,1,5,83.0,15.0,2.0,30.0,4.0,False,1.7932266440181355,136
False,3,5,60.0,67.0,5.0,9.0,5.0,False,3.2225097640972606,140
False,1,1,8.0,35.0,2.0,9.0,3.0,False,3.634620784331716,66
True,3,2,21.0,38.0,5.0,71.0,4.0,False,5.09025955776125,84
False,2,2,37.0,43.0,2.0,47.0,3.0,False,4.631477667037148,19
True,3,4,63.0,85.0,5.0,88.0,2.0,True,1.3291425102739085,161
False,1,1,20.0,47.0,2.0,66.0,4.0,False,5.187809289978489,33
False,3,5,65.0,75.0,4.0,1.0,4.0,False,3.793633624893088,140
False,2,5,9.0,53.0,5.0,25.0,5.0,False,0.8645260851209282,20
True,2,4,64.0,18.0,4.0,73.0,4.0,False,5.098684969778105,9
